index,original_gen_str,reason
6084," description of the lattice shape and 90 90 119
Ce
0.23 0.40 0.34
Ce
0.90 0.73 0.84
Sn
0.40 0.23 0.84
Sn
0.90 0.23 0.84
Sn
0.40 0.73 0.84
Sn
0.73 0.90 0.34
Sn
0.23 0.90 0.34
Sn
0.73 0.40 0.34Au
0.40 0.23 0.48
Au
0.90 0.23 0.48
Au
0.40 0.73 0.48
Au
0.73 0.90 0.98
Au
0.23 0.90 0.98
Au
0.73 0.40 0.98
0.06 0.56 0.18
Au
0.56 0.56 0.18
Au
0.06 0.06 0.18
Au
0.56 0.06 0.68
Au
0.56 0.06 0.18
Au
0.06 0.06 0.68
Au
0.56 0.56 0.68
Au
0.06 0.56 0.68
0.40 0.23 0.11
Au
0.90 0.23 0.11
Au
0.40 0.73 0.11
Au
0.73 0.90 0.61
Au
0.23 0.90 0.61
Au
0.73 0.40 0.61
0.23 0.40 0.62
Au
0.90 0.73 0.12
0.23 0.40 0.01
Au
0.90 0.73 0.51
0.56 0.06 0.41
Au
0.06 0.06 0.41
Au
0.56 0.56 0.","Invalid structure: lengths=3, angles=0, species=12"
6093," description
0.246 0.27 0.81
Sn
0.63 0.94 0.31
Sn
0.83 0.44 0.01
P
0.23 0.84 0.01
P
0.23 0.34 0.31
S
0.79 0.30 0.32
S
0.68 0.79 0.00
S
0.32 0.41 0.51
S
0.15 0.91 0.81
S
0.24 0.86 0.23
S
0.23 0.35 0.09
S
0.74 0.27 0.78
S
0.73 0.77 0.54
0.27 0.72 0.88
S
0.20 0.23 0.44
0.83 0.80 0.21
S
0.64 0.30 0.11
0.65 0.80 0.77
S
0.81 0.30 0.55
0.01 0.10 0.96
S
0.45 0.60 0.36
0.01 0.61 0.86
S
0.45 0.11 0.46
0.27 0.22 0.25
0.20 0.73 0.08
0.83 0.30 0.60
S
0.64 0.80 0.72
0.98 0.60 0.31
S
0.49 0.10 0.02
0.97 0.10 0.52
S
0.50 0.60 0.81
0.50 0.11 0.72
S
0.97 0.61 0.61
0.50 0.60 0.11
S
0.96 0.10 0.22
0.14 0.39 ","Invalid structure: lengths=3, angles=0, species=5"
6158," description
Er
0.62 0.65 0.03
Er
0.12 0.65 0.03
Er
0.37 0.15 0.78
Er
0.37 0.15 0.28
Er
0.87 0.40 0.53
Er
0.87 0.90 0.53
Al
0.37 0.65 0.53
Al
0.87 0.15 0.03
Al
0.62 0.65 0.53
Al
0.12 0.65 0.53
Si
0.37 0.89 0.03
Si
0.37 0.40 0.03
Si
0.87 0.89 0.87
Si
0.87 0.40 0.19
Si
0.87 0.40 0.87
Si
0.87 0.89 0.19
0.12 0.65 0.28
Si
0.87 0.15 0.78
Si
0.62 0.40 0.78
Si
0.62 0.89 0.78
Si
0.37 0.40 0.53
Si
0.37 0.89 0.53
Si
0.87 0.65 0.78
Si
0.37 0.65 0.78
Si
0.12 0.40 0.78
Si
0.12 0.89 0.78
Si
0.62 0.15 0.53
Si
0.12 0.15 0.53
Si
0.62 0.65 0.28
Si
0.12 0.15 0.03
0.12 0.40 0.03
Si
0.37 0.90 0.28
Si
0.62 0.15 0.03
0.12 0.90 0.03
Si
0.87 0.65 0.28
Si
0.37 0.40 0","Invalid structure: lengths=3, angles=0, species=15"
6173," description
0.83 0.26 0.33
Ga
0.08 0.01 0.08
Ga
0.58 0.51 0.58
Ga
0.58 0.51 0.08
Ga
0.58 0.01 0.08
Pd
0.33 0.26 0.33
Pd
0.33 0.76 0.33
Pd
0.33 0.26 0.83
Pd
0.33 0.76 0.83
Pd
0.83 0.76 0.33
Pd
0.83 0.26 0.83
Pd
0.83 0.76 0.83ID
0.21 0.88 0.58
Pd
0.20 0.38 0.08
Pd
0.20 0.52 0.58
Pd
0.06 0.02 0.83
Pd
0.06 0.88 0.33
Pd
0.07 0.25 0.58
Pd
0.57 0.38 0.83
Pd
0.57 0.52 0.33
Pd
0.70 0.02 0.58
Pd
0.07 0.52 0.33
Pd
0.70 0.88 0.08
Pd
0.57 0.75 0.58
Pd
0.06 0.02 0.33
Pd
0.71 0.52 0.83
Pd
0.70 0.02 0.83
Pd
0.71 0.19 0.08
Pd
0.44 0.52 0.08
Pd
0.44 0.02 0.33
Pd
0.44 0.19 0.58
Pd
0.44 0.69 0.08
Pd
0.44 0.02 0.83
Pd
0.94 0.52 ","Invalid structure: lengths=3, angles=0, species=22"
6185," description
0.69 0.81 0.33
 description
0.19 0.31 0.83
Er
0.94 0.56 0.08
Er
0.44 0.06 0.58
Er
0.44 0.06 0.08
Er
0.44 0.56 0.08
Er
0.94 0.06 0.08
Er
0.94 0.56 0.58
Er
0.44 0.56 0.58
Er
0.94 0.06 0.58
Bi
0.69 0.81 0.83
Bi
0.19 0.31 0.33
Pd
0.19 0.81 0.83
Pd
0.69 0.31 0.33
Pd
0.19 0.81 0.33
Pd
0.69 0.31 0.83
0.69 0.81 0.08
Pd
0.19 0.31 0.58
Pd
0.19 0.81 0.58
Pd
0.69 0.31 0.58
0.19 0.31 0.08
0.69 0.81 0.58
0.69 0.31 0.08
Pd
0.19 0.81 0.08
0.19 0.31 0.58
0.19 0.81 0.83
Pd
0.69 0.31 0.33
Pd
0.69 0.81 0.33
Pd
0.19 0.31 0.33
Pd
0.19 0.81 0.33
Pd
0.69 0.31 0.83
Pd
0.69 0.81 0.83
Pd
0.19 0.81 0.08
Pd
0.69 0.31 0.58
0.94 0.56 0.83","Invalid structure: lengths=3, angles=0, species=3"
6238," description
1.0 1.00 1.00
Ti
0.99 0.98 0.50
Ti
0.49 0.48 0.50
H
0.24 0.73 0.69
H
0.24 0.23 0.30
H
0.74 0.73 0.30
H
0.74 0.23 0.69
0.24 0.73 0.78
H
0.24 0.23 0.21
H
0.74 0.73 0.21
H
0.74 0.23 0.78
0.99 0.48 0.50
0.49 0.98 0.50
0.49 0.98 0.00
H
0.24 0.73 0.25
H
0.24 0.23 0.75
H
0.74 0.73 0.75
H
0.74 0.23 0.25
0.99 0.98 0.00
H
0.99 0.48 0.00
H
0.49 0.48 0.00
0.49 0.48 0.50
0.99 0.98 0.50
0.99 0.48 0.00
0.49 0.98 0.00
0.49 0.98 0.50
0.99 0.48 0.50
0.99 0.98 0.00
0.49 0.48 0.00
0.49 0.98 0.76
H
0.99 0.48 0.76
H
0.99 0.98 0.24
H
0.49 0.48 0.24
H
0.49 0.98 0.24
H
0.99 0.48 0.24
H
0.99 0.98 0.","Invalid structure: lengths=3, angles=0, species=5"
6307," description of the lattice type and a 0.0 0.63 0.41
 Li
0.62 0.38 0.90
Li
0.12 0.88 0.90
Li
0.62 0.88 0.90
Li
0.62 0.38 0.40
Li
0.12 0.88 0.40
Li
0.62 0.88 0.40
P
0.88 0.61 0.15
P
0.35 0.14 0.15
P
0.89 0.15 0.65
0.35 0.61 0.15
P
0.89 0.61 0.65
P
0.35 0.14 0.65
0.89 0.14 0.15
0.35 0.61 0.65
0.89 0.61 0.90
P
0.89 0.14 0.40
0.35 0.14 0.90
P
0.89 0.14 0.90
P
0.89 0.61 0.40
P
0.35 0.14 0.40
0.35 0.61 0.90
P
0.35 0.61 0.40
0.89 0.61 0.15
P
0.35 0.14 0.15
P
0.89 0.14 0.65
0.35 0.61 0.65
P
0.89 0.14 0.90
P
0.89 0.61 0.40
P
0.35 0.14 0.40
0.35 0.14 0.65
0.89 0.61 0.65
0.89 0.14 0.40
P
0.35 0.61 0.40
0.61 0.87 0.15
P
0.63","Invalid structure: lengths=3, angles=0, species=8"
6333," description
0.47 0.30 0.81
Pb
0.47 0.80 0.31
Pb
0.97 0.30 0.31
Pb
0.97 0.80 0.81
I
0.22 0.05 0.56
I
0.72 0.55 0.06
I
0.22 0.55 0.56
I
0.22 0.55 0.06
0.22 0.05 0.06
I
0.72 0.55 0.56
I
0.72 0.05 0.56
I
0.72 0.05 0.06
0.55 0.87 0.88
I
0.22 0.05 0.81
I
0.72 0.55 0.31
I
0.72 0.05 0.31
I
0.22 0.55 0.81
I
0.39 0.22 0.38
0.89 0.72 0.14
I
0.39 0.22 0.64
I
0.39 0.72 0.64
I
0.89 0.22 0.14
I
0.89 0.72 0.64
I
0.39 0.72 0.14
I
0.89 0.22 0.64
0.05 0.37 0.88
I
0.55 0.87 0.38
I
0.05 0.87 0.38
I
0.55 0.37 0.88
I
0.55 0.37 0.38
0.05 0.87 0.88
0.05 0.37 0.38
I
0.55 0.87 0.88
0.05 0.87 0.38
I
0.55 0.37 0.88
0.89 0.71 ","Invalid structure: lengths=3, angles=0, species=10"
6357," description
0.07 0.24 0.82
Sm
0.57 0.74 0.82
Sm
0.07 0.74 0.32
Sm
0.57 0.24 0.32
S
0.35 0.52 0.52
S
0.78 0.95 0.11
S
0.28 0.02 0.02
S
0.85 0.45 0.61
S
0.28 0.45 0.11
S
0.85 0.02 0.52
S
0.35 0.95 0.61
S
0.78 0.52 0.02A
0.42 0.58 0.97
A
0.71 0.89 0.66
A
0.21 0.08 0.47
A
0.92 0.39 0.16
0.72 0.59 0.17
R
0.41 0.88 0.47
R
0.91 0.09 0.67
R
0.22 0.38 0.97
0.22 0.39 0.67
R
0.92 0.08 0.97
R
0.42 0.89 0.17
R
0.72 0.58 0.47
0.22 0.08 0.18
R
0.92 0.39 0.47
R
0.42 0.58 0.67
R
0.72 0.89 0.97
0.41 0.38 0.46
R
0.72 0.09 0.17
R
0.22 0.88 0.96
R
0.91 0.59 0.67
0.42 0.09 0.66
R
0.71 0.38 0.97
R
0.21 0.59 0.16
R
0.92 0.88 0.47
","Invalid structure: lengths=3, angles=0, species=10"
6411," description
2.9
5.9 8.2
88 90 74
Na
0.65 0.86 0.11
Na
0.15 0.86 0.62
Na
0.40 0.36 0.03
Na
0.91 0.36 0.50
Co
0.78 0.61 0.83
Co
0.03 0.12 0.87
Co
0.28 0.62 0.32
Co
0.53 0.11 0.38
O
0.53 0.12 0.76
O
0.03 0.12 0.28
O
0.28 0.62 0.93
O
0.78 0.62 0.40
O
0.90 0.36 0.77
O
0.39 0.37 0.26<<<<<<<
0.90 0.36 0.15
Generate a description of the lattice length and a second of the element types and coordinates for each lattice:
4.9 5.7 5.7
119 90 89
O
0.39 0.36 0.77
O
0.89 0.36 0.76
O
0.63 0.86 0.76
Generate
0.14 0.86 0.26
O
0.15 0.86 0.76
O
0.64 0.86 0.26
0.65 0.86 0.51
O
0.15 0.86 0.02
0.90 0.36 0.01
O
0.40 0.36 0.51
0.14 0.86 0.51
O
0.64 0.86 0.01
Generate
0.39 0.36 0.51
0.90 0.36 0.51
Generate
0.65 0.86 0.51
Generate
0.40 0.36 0.51
Generate
0.","Invalid structure: lengths=3, angles=0, species=4"
6415," description
0.52 0.55 0.47
Fe
0.52 0.05 0.47
Fe
0.02 0.55 0.47
Fe
0.02 0.05 0.97
Fe
0.52 0.55 0.97
In
0.52 0.05 0.97
In
0.02 0.55 0.97
In
0.02 0.05 0.47
Sb
0.26 0.29 0.22
Sb
0.77 0.80 0.22
Sb
0.77 0.29 0.73
Sb
0.26 0.80 0.73
0.26 0.29 0.73
Sb
0.77 0.80 0.73
Sb
0.77 0.29 0.22
Sb
0.26 0.80 0.22
0.25 0.04 0.41
Sb
0.78 0.55 0.41
Sb
0.77 0.05 0.54
Sb
0.27 0.54 0.54
Sb
0.02 0.80 0.91
Sb
0.52 0.78 0.91
Sb
0.02 0.29 0.91
Sb
0.52 0.31 0.91
Sb
0.02 0.05 0.04
Sb
0.52 0.05 0.22
Sb
0.52 0.54 0.04
0.78 0.54 0.04
Sb
0.02 0.79 0.54
Sb
0.02 0.30 0.54
Sb
0.27 0.55 0.04
0.52 0.80 0.54
Sb
0.52 0.29 0.54
0.77 0.80 0.04
Sb
0.","Invalid structure: lengths=3, angles=0, species=7"
6423," description
0.36 0.17 0.84
Dy
0.61 0.92 0.34
Dy
0.11 0.42 0.34
Dy
0.86 0.67 0.84A2b3O
0.51 0.54 0.23
Dy
0.51 0.54 0.73
Dy
0.01 0.04 0.23
Dy
0.01 0.04 0.73
Cu
0.26 0.79 0.48
Cu
0.76 0.29 0.98
Cu
0.76 0.29 0.48
Cu
0.26 0.79 0.98
Cu
0.76 0.79 0.48
Cu
0.26 0.29 0.98
Cu
0.76 0.79 0.98
Cu
0.26 0.29 0.48
O
0.51 0.04 0.98
O
0.51 0.04 0.48
O
0.01 0.54 0.98
O
0.01 0.54 0.48
0.35 0.19 0.21
O
0.35 0.19 0.71
O
0.85 0.69 0.21
O
0.85 0.69 0.71
O
0.66 0.88 0.54
O
0.66 0.88 0.04
O
0.16 0.38 0.54
O
0.16 0.38 0.04
O
0.16 0.88 0.36
O
0.66 0.38 0.86
O
0.16 0.88 0.86
O
0.66 0.38 0.36
0.35 0.69 0.36
O
0.85 0.19 0.86
O
0.35 0.69 0.86
O
","Invalid structure: lengths=3, angles=0, species=19"
6457," description
Li
0.58 0.94 0.84
Li
0.58 0.44 0.84
Ca
0.08 0.94 0.34
Ca
0.08 0.44 0.34
Ca
0.08 0.94 0.84
Ca
0.08 0.44 0.84
Ga
0.58 0.94 0.34
Ga
0.58 0.44 0.34
0.74 0.09 0.19
Ga
0.74 0.59 0.19
Ga
0.43 0.28 0.19
Ga
0.43 0.78 0.19
Ga
0.43 0.28 0.69
Ga
0.43 0.78 0.69
Ga
0.93 0.28 0.69
Ga
0.93 0.78 0.69
Ga
0.93 0.28 0.19
Ga
0.93 0.78 0.19
Ga
0.24 0.09 0.68
Ga
0.24 0.59 0.68
Ga
0.74 0.09 0.69
Ga
0.74 0.59 0.69
Ga
0.24 0.09 0.18
Ga
0.24 0.59 0.18
0.58 0.94 0.04
Ga
0.58 0.44 0.04
Ga
0.08 0.94 0.04
Ga
0.08 0.44 0.04
Ga
0.58 0.94 0.54
Ga
0.58 0.44 0.54
Ga
0.08 0.94 0.54
Ga
0.08 0.44 0.54
Ga
0.42 0.10 0.54
Ga
0.42 0.60 0.54
Ga
0.92 0.10 0.54
Ga
0.92 0.60 ","Invalid structure: lengths=3, angles=0, species=15"
6513," description of the lattice and 3.1
90 90 120
Al
0.76 0.82 0.10
Al
0.10 0.48 0.60
Al
0.10 0.48 0.10
Al
0.76 0.82 0.60
Al
0.42 0.15 0.85
Al
0.42 0.15 0.35
Al
0.95 0.15 0.85
Al
0.89 0.15 0.35
Al
0.42 0.68 0.85
Al
0.42 0.62 0.35
C
0.11 0.84 0.85
C
0.73 0.46 0.85
C
0.73 0.46 0.35
C
0.11 0.84 0.35
C
0.74 0.83 0.85
C
0.10 0.47 0.35
N
0.10 0.15 0.60
N
0.74 0.15 0.10
0.42 0.47 0.60
N
0.42 0.83 0.10
0.10 0.83 0.10
N
0.74 0.47 0.60
0.42 0.47 0.10
N
0.42 0.83 0.60
0.74 0.15 0.60
N
0.10 0.15 0.10
0.42 0.15 0.85
N
0.42 0.15 0.35
0.74 0.83 0.35
N
0.10 0.47 0.85
0.10 0.47 0.35
N
0.74 0.83 0.85
0.10 0.15 0.85
N
0.74 0.15 0.35
0.42 0.47 0","Invalid structure: lengths=3, angles=0, species=4"
6514," description of the lattice and 3.9
90 90 90
Sr
0.96 0.87 0.93
Sr
0.96 0.87 0.43
Sr
0.96 0.37 0.43
Sr
0.46 0.87 0.93
Ti
0.46 0.37 0.16
Ti
0.46 0.37 0.69
Fe
0.96 0.37 0.93
Fe
0.46 0.87 0.43
O
0.46 0.37 0.43
O
0.46 0.14 0.16
O
0.46 0.14 0.69
O
0.46 0.60 0.16
O
0.46 0.60 0.69
O
0.70 0.37 0.93
O
0.72 0.87 0.43
O
0.69 0.37 0.43
O
0.71 0.87 0.93
O
0.96 0.15 0.16
O
0.96 0.15 0.70
O
0.96 0.60 0.16
O
0.96 0.60 0.70
O
0.21 0.37 0.93
O
0.22 0.87 0.43
O
0.19 0.37 0.43
0.30 0.25 0.93
O
0.30 0.50 0.93
O
0.30 0.75 0.73
O
0.30 0.75 0.12
O
0.63 0.25 0.73
O
0.63 0.25 0.12
O
0.63 0.50 0.73
O
0.63 0.50 0.12
O
0.80 0.00 0.23
O
0.80 0.00 0.62
O
0.80 0.75","Invalid structure: lengths=3, angles=0, species=10"
6522," description
0.14 0.29 0.94
Ag
0.14 0.29 0.44
Ag
0.64 0.79 0.94
Ag
0.14 0.79 0.94
Ag
0.64 0.29 0.94
Ag
0.64 0.79 0.44
Au
0.39 0.54 0.68
Au
0.89 0.04 0.68
Au
0.39 0.54 0.20
S
0.89 0.54 0.69
S
0.38 0.04 0.69
S
0.89 0.54 0.19
S
0.38 0.04 0.19
0.89 0.04 0.94
0.39 0.54 0.44
0.39 0.54 0.94
0.89 0.04 0.44
0.64 0.29 0.69
S
0.14 0.79 0.19
S
0.64 0.79 0.70
S
0.14 0.29 0.69
S
0.64 0.29 0.19
0.14 0.79 0.69
0.64 0.29 0.44
0.14 0.29 0.19
S
0.64 0.79 0.19
0.14 0.29 0.69
S
0.14 0.79 0.44
0.64 0.29 0.19
0.40 0.29 0.93
S
0.64 0.05 0.93
S
0.40 0.29 0.45
S
0.64 0.05 0.45
S
0.89 0.29 0.93
S
0.64 0.53 0.93
S
0.89 0.29 0.45
S
","Invalid structure: lengths=3, angles=0, species=12"
6571," description of the lattice and 4.9
90 90 119
Si
0.58 0.58 0.66
Si
0.26 0.58 0.16
Ge
0.70 0.17 0.36
Ge
0.14 0.98 0.86
N
0.37 0.48 0.65
N
0.47 0.67 0.15
N
0.81 0.29 0.23
N
0.03 0.86 0.73
O
0.48 0.92 0.52
O
0.36 0.23 0.02
O
0.88 0.66 0.52
O
0.96 0.49 0.02
0.75 0.04 0.85
O
0.09 0.11 0.35
O
0.56 0.39 0.36
O
0.28 0.76 0.86
0.61 0.53 0.83
O
0.22 0.63 0.33
O
0.42 0.10 0.35
O
0.41 0.04 0.85
0.76 0.70 0.70
O
0.08 0.45 0.20
0.71 0.33 0.69
O
0.13 0.82 0.19
0.91 0.12 0.33
O
0.93 0.03 0.83
0.49 0.67 0.52
O
0.34 0.49 0.02
0.72 0.82 0.20
O
0.12 0.33 0.70
0.79 0.48 0.35
O
0.05 0.67 0.85
0.89 0.37 0.02
O
0.95 0.79 0.52
0.55 0.32 0.53
","Invalid structure: lengths=3, angles=0, species=7"
6606," description of the lattice and 4.9
79 90 90
Ag
0.19 0.75 0.12
Ag
0.69 0.08 0.27
Ag
0.36 0.58 0.77
Ag
0.86 0.25 0.62
Ag
0.36 0.10 0.87
Ag
0.86 0.73 0.53
Ag
0.19 0.23 0.53
Ag
0.69 0.60 0.87
Se
0.95 0.99 0.95
Se
0.45 0.84 0.44
Se
0.59 0.34 0.44
Se
0.09 0.49 0.95
0.36 0.87 0.66
Se
0.86 0.97 0.73
Se
0.19 0.47 0.73
Se
0.69 0.37 0.66
0.86 0.77 0.17
Se
0.36 0.06 0.23
Se
0.69 0.56 0.23
Se
0.19 0.27 0.17
0.04 0.99 0.35
Se
0.54 0.84 0.05
Se
0.51 0.34 0.05
Se
0.01 0.49 0.35
0.01 0.07 0.72
Se
0.51 0.76 0.67
Se
0.54 0.26 0.67
Se
0.04 0.57 0.72
0.86 0.16 0.99
Se
0.36 0.68 0.40
Se
0.69 0.18 0.40
Se
0.19 0.66 0.99
0.03 0.33 0.83
Se
0.53 0.50 0.56
Se
0.52 1.00 0","Invalid structure: lengths=3, angles=0, species=9"
6627," description of the lattice and 90 90 90
Dy
0.10 0.09 0.42
Dy
0.60 0.59 0.42
Dy
0.60 0.09 0.92
Sc
0.10 0.59 0.92
Zn
0.10 0.59 0.42
Zn
0.60 0.09 0.42
Zn
0.60 0.59 0.92
Zn
0.10 0.09 0.92A2
0.95 0.93 0.76
A
0.96 0.43 0.26
A
0.45 0.44 0.76
A
0.46 0.94 0.26
A
0.46 0.74 0.05
A
0.46 0.24 0.56
A
0.25 0.44 0.05
A
0.75 0.94 0.56
A
0.96 0.74 0.07
A
0.95 0.24 0.57
A
0.25 0.73 0.57
A
0.76 0.23 0.07
0.24 0.95 0.05
A
0.26 0.44 0.55
A
0.75 0.43 0.05
A
0.74 0.93 0.55
A
0.26 0.24 0.07
A
0.24 0.74 0.57
A
0.75 0.74 0.07
A
0.76 0.24 0.57
0.45 0.73 0.77
A
0.75 0.24 0.27
A
0.75 0.44 0.77
A
0.45 0.94 0.27
A
0.95 0.24 0.77
A
0.25 0.74 0.27
A
0.25 ","Invalid structure: lengths=3, angles=0, species=18"
6656," description of the lattice and 4.9
66 90 90
K
0.99 0.13 0.83
K
0.49 0.13 0.33
Na
0.99 0.63 0.33
Na
0.49 0.63 0.83
Te
0.74 0.71 0.60
Te
0.24 0.55 0.55
Te
0.24 0.71 0.10
Te
0.74 0.55 0.05
0.81 0.97 0.53
Te
0.81 0.32 0.18
Te
0.31 0.97 0.03
Te
0.31 0.32 0.68
0.61 0.98 0.91
Te
0.11 0.30 0.24
Te
0.11 0.98 0.41
Te
0.61 0.30 0.74
0.97 0.82 0.02
Te
0.97 0.46 0.65
Te
0.47 0.82 0.52
Te
0.47 0.46 0.15
0.81 0.69 0.79
Te
0.81 0.59 0.38
Te
0.31 0.69 0.29
Te
0.31 0.59 0.88
0.13 0.20 0.62
Te
0.13 0.08 0.17
Te
0.63 0.20 0.12
Te
0.63 0.08 0.67
0.81 0.18 0.45
Te
0.81 0.10 0.08
Te
0.31 0.18 0.95
Te
0.31 0.10 0.58
0.48 0.79 0.03
Te
0.98 0.49 0.93
Te
0.98 0.79","Invalid structure: lengths=3, angles=0, species=11"
6703," description of the lattice and 90 90 119
generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice
5.1 5.1 5.1
134 134 65
Sc
0.90 0.39 0.42
Sc
0.40 0.89 0.42
Sc
0.65 0.64 0.92
In
0.15 0.14 0.92
0.65 0.14 0.42
Au
0.15 0.64 0.92
0.40 0.39 0.42
Au
0.90 0.89 0.42
0.65 0.64 0.42
0.15 0.14 0.42
0.90 0.39 0.92
Au
0.40 0.89 0.92
0.15 0.64 0.42
0.65 0.14 0.92
0.90 0.89 0.92
0.40 0.39 0.92
0.40 0.89 0.42
0.65 0.64 0.92
0.15 0.14 0.42
0.90 0.39 0.92
0.40 0.39 0.42
0.90 0.89 0.42
0.15 0.64 0.92
0.65 0.14 0.92
0.40 0.89 0.92
0.90 0.39 0.42
0.15 0.64 0.42
Au
0.65 0.64 0.42
Au
0.90 0.89 0.42
Au
0.40 0.39 0.42
Au
0.65 0.14 0.92
Au
0.15 0.64 0.92
0.40 0.39 0.","Invalid structure: lengths=3, angles=0, species=10"
6743," description
0.31 0.43 0.09
Ir
0.81 0.93 0.59
Ir
0.31 0.43 0.59
Ir
0.31 0.93 0.59
Ir
0.81 0.43 0.59
Ir
0.81 0.93 0.09
Ir
0.81 0.43 0.09
Ir
0.31 0.93 0.09
0.64 0.09 0.73
Ir
0.98 0.76 0.44
Ir
0.64 0.76 0.10
Ir
0.98 0.43 0.10
Ir
0.31 0.76 0.73
Ir
0.64 0.76 0.41
Ir
0.64 0.43 0.41
Ir
0.31 0.09 0.41
Ir
0.98 0.76 0.73
Ir
0.98 0.09 0.41
Ir
0.64 0.09 0.07
Ir
0.98 0.09 0.73
Ir
0.64 0.43 0.73
Ir
0.31 0.09 0.73
Ir
0.31 0.76 0.41
Ir
0.98 0.43 0.41
0.98 0.09 0.10
Ir
0.64 0.09 0.44
Ir
0.64 0.76 0.73
Ir
0.98 0.76 0.10
Ir
0.31 0.09 0.10
Ir
0.64 0.43 0.10
Ir
0.98 0.43 0.73
Ir
0.31 0.76 0.73
0.64 0.09 0.10
Ir
0.98 0.76 0.73
Ir
0.64 0.76 0.10
Ir
0.98 0.43 0.","Invalid structure: lengths=3, angles=0, species=18"
6760," description
70 70 70
Y
0.60 0.81 0.40
Y
0.18 0.38 0.98
Y
0.78 0.66 0.90
Y
0.10 0.88 0.57
Sc
0.38 0.15 0.70
Sc
0.91 0.04 0.16
Sc
0.78 0.52 0.52
Sc
0.53 0.27 0.26
Sc
0.27 0.81 0.98
Sc
0.02 0.55 0.72
Sc
0.52 0.01 0.03
Sc
0.02 0.32 0.32
N
0.21 0.75 0.21
N
0.09 0.63 0.95
N
0.73 0.94 0.92
N
0.96 0.19 0.52
N
0.63 0.52 0.50
N
0.33 0.84 0.77
N
0.47 0.02 0.27
N
0.06 0.08 0.01
N
0.58 0.29 0.83
N
0.22 0.39 0.71
N
0.83 0.34 0.16
N
0.44 0.18 0.48
0.08 0.04 0.32
N
0.51 0.51 0.18
0.74 0.74 0.15
N
0.90 0.59 0.64
N
0.39 0.24 0.03
N
0.26 0.09 0.83
N
0.01 0.83 0.52
N
0.81 0.33 0.68
N
0.56 0.07 0.39
N
0.31 0.79 0.47
N
0.59 0.98 0.69
N
0.","Invalid structure: lengths=3, angles=0, species=1"
6899," description of the lattice type:
 P3
P
0.62 0.66 0.65
P
0.12 0.16 0.65
P
0.12 0.66 0.15
P
0.62 0.16 0.15
Sn
0.01 0.05 0.04
Sn
0.22 0.27 0.04
Sn
0.72 0.55 0.26
Sn
0.51 0.77 0.26
Sn
0.22 0.55 0.76
Sn
0.01 0.77 0.76
Sn
0.51 0.05 0.54
Sn
0.72 0.27 0.54
Pt
0.77 0.98 0.80
Pt
0.46 0.35 0.80
Pt
0.96 0.48 0.50
Pt
0.27 0.85 0.50
Pt
0.46 0.48 0.00
Pt
0.77 0.85 0.00
Pt
0.27 0.98 0.30
Pt
0.96 0.35 0.30
0.77 0.98 0.30
Pt
0.46 0.35 0.30
Pt
0.96 0.48 0.99
Pt
0.27 0.85 0.99
Pt
0.46 0.48 0.49
Pt
0.77 0.85 0.49
Pt
0.27 0.98 0.80
Pt
0.96 0.35 0.80
0.62 0.16 0.15
Pt
0.12 0.66 0.65
0.81 0.33 0.81
Pt
0.42 0.00 0.81
Pt
0.92 0.83 0.49
Pt
0.31 0.50 0.49
Pt
0.42 0.83 0.99
Pt
0","Invalid structure: lengths=3, angles=0, species=12"
6906," description
50 50 50
Li
0.83 0.40 0.45
Li
0.23 0.80 0.85
Lu
0.65 0.22 0.27
Lu
0.40 0.97 0.02
Lu
0.93 0.50 0.55
Lu
0.12 0.69 0.74
Ga
0.53 0.10 0.15
Ga
0.33 0.40 0.45
Ga
0.83 0.90 0.45
Ga
0.33 0.90 0.95
0.83 0.90 0.95
0.33 0.40 0.95
0.53 0.60 0.65
0.03 0.10 0.15
0.72 0.79 0.84
Ga
0.03 0.10 0.65
Ga
0.22 0.30 0.34
Ga
0.53 0.60 0.15
Ga
0.83 0.40 0.95
Ga
0.33 0.90 0.45
Ga
0.03 0.60 0.15
Ga
0.22 0.80 0.34
Ga
0.72 0.30 0.84
Ga
0.53 0.10 0.65
0.71 0.29 0.35
Ga
0.04 0.62 0.65
Ga
0.21 0.79 0.16
Ga
0.54 0.12 0.83
Ga
0.72 0.79 0.34
Ga
0.22 0.29 0.84
Ga
0.53 0.61 0.96
Ga
0.03 0.11 0.46
Ga
0.88 0.95 0.64
Ga
0.38 0.45 0.14
Ga
0.50 0.94 0.47
Ga
0.","Invalid structure: lengths=3, angles=0, species=9"
